danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,clusters_id
0.822,0.744,9,-6.096,1,0.094,0.173,7.03e-05,0.0692,0.747,94.04,audio_features,0SrOPHMK4gbTEwyrvqyWUl,spotify:track:0SrOPHMK4gbTEwyrvqyWUl,https://api.spotify.com/v1/tracks/0SrOPHMK4gbTEwyrvqyWUl,https://api.spotify.com/v1/audio-analysis/0SrOPHMK4gbTEwyrvqyWUl,206987,4,6
0.237,0.964,10,-3.672,1,0.17,3.46e-06,0.526,0.106,0.187,142.695,audio_features,1bSH9KJzbuktPHjQa22sPn,spotify:track:1bSH9KJzbuktPHjQa22sPn,https://api.spotify.com/v1/tracks/1bSH9KJzbuktPHjQa22sPn,https://api.spotify.com/v1/audio-analysis/1bSH9KJzbuktPHjQa22sPn,209040,4,0
0.218,0.0431,2,-34.942,1,0.0454,0.984,0.887,0.111,0.0279,70.707,audio_features,2lRINOduUGo6lyIMP8kUh4,spotify:track:2lRINOduUGo6lyIMP8kUh4,https://api.spotify.com/v1/tracks/2lRINOduUGo6lyIMP8kUh4,https://api.spotify.com/v1/audio-analysis/2lRINOduUGo6lyIMP8kUh4,122601,4,5
0.516,0.887,1,-5.425,1,0.071,0.0128,2.78e-05,0.112,0.524,87.035,audio_features,5YySBfP7U5CabdjXYJW60e,spotify:track:5YySBfP7U5CabdjXYJW60e,https://api.spotify.com/v1/tracks/5YySBfP7U5CabdjXYJW60e,https://api.spotify.com/v1/audio-analysis/5YySBfP7U5CabdjXYJW60e,180987,4,6
0.273,0.879,7,-4.697,1,0.192,0.00129,0.0598,0.307,0.51,167.594,audio_features,2HgVgX9O9vuOdo7kvtOMcH,spotify:track:2HgVgX9O9vuOdo7kvtOMcH,https://api.spotify.com/v1/tracks/2HgVgX9O9vuOdo7kvtOMcH,https://api.spotify.com/v1/audio-analysis/2HgVgX9O9vuOdo7kvtOMcH,198933,4,0
0.266,0.708,1,-11.475,1,0.074,0.0336,0.0275,0.12,0.0868,172.568,audio_features,6974LrGsB9AWBQ3hLEx2Pw,spotify:track:6974LrGsB9AWBQ3hLEx2Pw,https://api.spotify.com/v1/tracks/6974LrGsB9AWBQ3hLEx2Pw,https://api.spotify.com/v1/audio-analysis/6974LrGsB9AWBQ3hLEx2Pw,315853,4,0
0.432,0.969,1,-3.131,1,0.0599,2.92e-05,0.00768,0.385,0.218,174.031,audio_features,2A7ZZ1tjaluKYMlT3ItSfN,spotify:track:2A7ZZ1tjaluKYMlT3ItSfN,https://api.spotify.com/v1/tracks/2A7ZZ1tjaluKYMlT3ItSfN,https://api.spotify.com/v1/audio-analysis/2A7ZZ1tjaluKYMlT3ItSfN,252960,4,0
0.204,0.972,2,-7.254,1,0.075,5.79e-05,0.737,0.423,0.3,93.816,audio_features,3lqGORLGYNUe6PqAjnye95,spotify:track:3lqGORLGYNUe6PqAjnye95,https://api.spotify.com/v1/tracks/3lqGORLGYNUe6PqAjnye95,https://api.spotify.com/v1/audio-analysis/3lqGORLGYNUe6PqAjnye95,320810,5,1
0.271,0.596,6,-11.685,1,0.0444,0.000604,0.129,0.674,0.115,109.769,audio_features,5pY3pelfvwNrgOkSSvmkZw,spotify:track:5pY3pelfvwNrgOkSSvmkZw,https://api.spotify.com/v1/tracks/5pY3pelfvwNrgOkSSvmkZw,https://api.spotify.com/v1/audio-analysis/5pY3pelfvwNrgOkSSvmkZw,519000,4,9
0.231,0.785,7,-7.712,1,0.055,3.84e-05,0.556,0.0925,0.106,106.678,audio_features,4kEu1sFGuYIOv4a0GM9m2p,spotify:track:4kEu1sFGuYIOv4a0GM9m2p,https://api.spotify.com/v1/tracks/4kEu1sFGuYIOv4a0GM9m2p,https://api.spotify.com/v1/audio-analysis/4kEu1sFGuYIOv4a0GM9m2p,227416,4,1
0.769,0.46,1,-7.615,1,0.0614,0.0797,0.0,0.109,0.594,78.555,audio_features,4JwEh2qc8xD6dkjkSJEMOM,spotify:track:4JwEh2qc8xD6dkjkSJEMOM,https://api.spotify.com/v1/tracks/4JwEh2qc8xD6dkjkSJEMOM,https://api.spotify.com/v1/audio-analysis/4JwEh2qc8xD6dkjkSJEMOM,174341,4,6
0.8,0.816,0,-6.711,1,0.111,0.0471,1.4e-06,0.373,0.868,122.987,audio_features,3q4cfRBOyj4WqQYV9HrsUh,spotify:track:3q4cfRBOyj4WqQYV9HrsUh,https://api.spotify.com/v1/tracks/3q4cfRBOyj4WqQYV9HrsUh,https://api.spotify.com/v1/audio-analysis/3q4cfRBOyj4WqQYV9HrsUh,209147,4,6
0.518,0.202,2,-20.287,1,0.85,0.661,0.0,0.484,0.844,82.742,audio_features,4STBdvyUyUYXfcxosQRMfa,spotify:track:4STBdvyUyUYXfcxosQRMfa,https://api.spotify.com/v1/tracks/4STBdvyUyUYXfcxosQRMfa,https://api.spotify.com/v1/audio-analysis/4STBdvyUyUYXfcxosQRMfa,31293,3,4
0.187,0.553,0,-6.55,0,0.035,0.0266,0.0262,0.453,0.0672,150.303,audio_features,1KdEqgbQtzGffswF29Jc5U,spotify:track:1KdEqgbQtzGffswF29Jc5U,https://api.spotify.com/v1/tracks/1KdEqgbQtzGffswF29Jc5U,https://api.spotify.com/v1/audio-analysis/1KdEqgbQtzGffswF29Jc5U,152413,4,0
0.16,0.236,2,-16.271,1,0.0417,0.988,4.56e-05,0.113,0.109,86.051,audio_features,48fH1Mv10Nl8Hisna5y2Rf,spotify:track:48fH1Mv10Nl8Hisna5y2Rf,https://api.spotify.com/v1/tracks/48fH1Mv10Nl8Hisna5y2Rf,https://api.spotify.com/v1/audio-analysis/48fH1Mv10Nl8Hisna5y2Rf,346173,4,7
0.674,0.628,5,-5.412,0,0.0605,0.218,3.48e-05,0.159,0.64,180.12,audio_features,5Y5WLk0oI5MZSJMyK88upb,spotify:track:5Y5WLk0oI5MZSJMyK88upb,https://api.spotify.com/v1/tracks/5Y5WLk0oI5MZSJMyK88upb,https://api.spotify.com/v1/audio-analysis/5Y5WLk0oI5MZSJMyK88upb,196302,4,2
0.435,0.853,4,-7.341,0,0.124,5.31e-05,0.00746,0.13,0.475,129.218,audio_features,0M1pfDTZGWC7cBuEx3FwwT,spotify:track:0M1pfDTZGWC7cBuEx3FwwT,https://api.spotify.com/v1/tracks/0M1pfDTZGWC7cBuEx3FwwT,https://api.spotify.com/v1/audio-analysis/0M1pfDTZGWC7cBuEx3FwwT,402144,4,2
0.531,0.589,7,-8.123,1,0.0345,0.366,9.56e-05,0.0749,0.293,148.102,audio_features,5gsvZaXWEFjAo1j4pqbr9t,spotify:track:5gsvZaXWEFjAo1j4pqbr9t,https://api.spotify.com/v1/tracks/5gsvZaXWEFjAo1j4pqbr9t,https://api.spotify.com/v1/audio-analysis/5gsvZaXWEFjAo1j4pqbr9t,230227,4,0
0.694,0.829,4,-4.985,1,0.0348,0.0546,0.0,0.363,0.678,110.018,audio_features,68oBY5iMSYY9UuiNDI0WQb,spotify:track:68oBY5iMSYY9UuiNDI0WQb,https://api.spotify.com/v1/tracks/68oBY5iMSYY9UuiNDI0WQb,https://api.spotify.com/v1/audio-analysis/68oBY5iMSYY9UuiNDI0WQb,183387,4,6
0.409,0.556,4,-12.309,1,0.0333,0.146,1.05e-06,0.305,0.965,160.801,audio_features,4WBiL5GytOscESLFgxivK2,spotify:track:4WBiL5GytOscESLFgxivK2,https://api.spotify.com/v1/tracks/4WBiL5GytOscESLFgxivK2,https://api.spotify.com/v1/audio-analysis/4WBiL5GytOscESLFgxivK2,36867,4,6
0.733,0.774,10,-7.477,0,0.0485,0.072,0.924,0.138,0.749,130.016,audio_features,0fbS1ewJOc0gNSuRyVxIr4,spotify:track:0fbS1ewJOc0gNSuRyVxIr4,https://api.spotify.com/v1/tracks/0fbS1ewJOc0gNSuRyVxIr4,https://api.spotify.com/v1/audio-analysis/0fbS1ewJOc0gNSuRyVxIr4,306733,4,2
0.555,0.646,8,-4.604,1,0.0692,0.000289,0.0368,0.0664,0.491,121.997,audio_features,31UIxCAbouFGGSJhhNSz83,spotify:track:31UIxCAbouFGGSJhhNSz83,https://api.spotify.com/v1/tracks/31UIxCAbouFGGSJhhNSz83,https://api.spotify.com/v1/audio-analysis/31UIxCAbouFGGSJhhNSz83,239520,4,6
0.402,0.825,8,-6.614,1,0.0514,0.00345,0.068,0.167,0.129,132.466,audio_features,4b8v2dMsNv9SXPrErwuHM4,spotify:track:4b8v2dMsNv9SXPrErwuHM4,https://api.spotify.com/v1/tracks/4b8v2dMsNv9SXPrErwuHM4,https://api.spotify.com/v1/audio-analysis/4b8v2dMsNv9SXPrErwuHM4,295160,4,0
0.0,2.03e-05,0,-8.873,1,0.0,0.0816,0.634,0.112,0.0,0.0,audio_features,5TKRxkPO6PnHmYaasmXKo3,spotify:track:5TKRxkPO6PnHmYaasmXKo3,https://api.spotify.com/v1/tracks/5TKRxkPO6PnHmYaasmXKo3,https://api.spotify.com/v1/audio-analysis/5TKRxkPO6PnHmYaasmXKo3,2044067,0,8
0.547,0.695,9,-4.969,1,0.0337,0.108,0.00301,0.14,0.641,144.684,audio_features,2O99aywAVBhaPrsiJ6zbSS,spotify:track:2O99aywAVBhaPrsiJ6zbSS,https://api.spotify.com/v1/tracks/2O99aywAVBhaPrsiJ6zbSS,https://api.spotify.com/v1/audio-analysis/2O99aywAVBhaPrsiJ6zbSS,241987,4,6
0.517,0.861,0,-5.319,1,0.0341,0.00404,0.000362,0.126,0.49,79.978,audio_features,6F1ZirVF5m1UHEiWv8A7fw,spotify:track:6F1ZirVF5m1UHEiWv8A7fw,https://api.spotify.com/v1/tracks/6F1ZirVF5m1UHEiWv8A7fw,https://api.spotify.com/v1/audio-analysis/6F1ZirVF5m1UHEiWv8A7fw,279893,4,6
0.746,0.699,9,-6.929,0,0.0588,0.169,0.0,0.0685,0.814,93.039,audio_features,1iXIEPWk0tVMLySzWeoxpH,spotify:track:1iXIEPWk0tVMLySzWeoxpH,https://api.spotify.com/v1/tracks/1iXIEPWk0tVMLySzWeoxpH,https://api.spotify.com/v1/audio-analysis/1iXIEPWk0tVMLySzWeoxpH,258000,4,2
0.425,0.411,11,-9.363,1,0.0371,0.257,0.00922,0.092,0.0486,139.832,audio_features,1HHrKdtzQp36XsJvjalVst,spotify:track:1HHrKdtzQp36XsJvjalVst,https://api.spotify.com/v1/tracks/1HHrKdtzQp36XsJvjalVst,https://api.spotify.com/v1/audio-analysis/1HHrKdtzQp36XsJvjalVst,299870,4,0
0.191,0.167,2,-20.645,0,0.0324,0.979,0.375,0.0458,0.0741,88.965,audio_features,2TRl0WBI7ZhZ2AyW78GF8D,spotify:track:2TRl0WBI7ZhZ2AyW78GF8D,https://api.spotify.com/v1/tracks/2TRl0WBI7ZhZ2AyW78GF8D,https://api.spotify.com/v1/audio-analysis/2TRl0WBI7ZhZ2AyW78GF8D,337990,4,5
0.698,0.713,2,-9.469,1,0.144,0.243,0.0,0.167,0.58,118.75,audio_features,77AJ0pv30fiNF2kQHSg7dL,spotify:track:77AJ0pv30fiNF2kQHSg7dL,https://api.spotify.com/v1/tracks/77AJ0pv30fiNF2kQHSg7dL,https://api.spotify.com/v1/audio-analysis/77AJ0pv30fiNF2kQHSg7dL,311987,4,6
0.64,0.819,0,-4.862,1,0.0393,0.000998,2.59e-05,0.689,0.933,129.989,audio_features,5QjgZQ77igWgbQEqD3Bsxx,spotify:track:5QjgZQ77igWgbQEqD3Bsxx,https://api.spotify.com/v1/tracks/5QjgZQ77igWgbQEqD3Bsxx,https://api.spotify.com/v1/audio-analysis/5QjgZQ77igWgbQEqD3Bsxx,202533,4,9
0.578,0.761,9,-6.929,1,0.0322,0.202,0.0,0.845,0.611,119.821,audio_features,2HkjFEa8YGY6YdcCMmvFsC,spotify:track:2HkjFEa8YGY6YdcCMmvFsC,https://api.spotify.com/v1/tracks/2HkjFEa8YGY6YdcCMmvFsC,https://api.spotify.com/v1/audio-analysis/2HkjFEa8YGY6YdcCMmvFsC,260523,4,9
0.21,0.947,10,-7.834,0,0.0714,0.00287,0.508,0.0874,0.589,107.85,audio_features,1CfLLQKpkJix1RgrtoDLBD,spotify:track:1CfLLQKpkJix1RgrtoDLBD,https://api.spotify.com/v1/tracks/1CfLLQKpkJix1RgrtoDLBD,https://api.spotify.com/v1/audio-analysis/1CfLLQKpkJix1RgrtoDLBD,247720,3,1
0.578,0.266,9,-10.668,0,0.0874,0.909,0.0,0.116,0.721,156.591,audio_features,5wf5VCPBFsraIfyp5apg4W,spotify:track:5wf5VCPBFsraIfyp5apg4W,https://api.spotify.com/v1/tracks/5wf5VCPBFsraIfyp5apg4W,https://api.spotify.com/v1/audio-analysis/5wf5VCPBFsraIfyp5apg4W,213213,3,7
0.84,0.522,1,-15.799,0,0.0739,0.404,0.00889,0.0991,0.666,103.992,audio_features,2OT1DYNjN54gFFYqMNs4Lz,spotify:track:2OT1DYNjN54gFFYqMNs4Lz,https://api.spotify.com/v1/tracks/2OT1DYNjN54gFFYqMNs4Lz,https://api.spotify.com/v1/audio-analysis/2OT1DYNjN54gFFYqMNs4Lz,294912,3,2
0.321,0.349,6,-16.45,0,0.0341,0.815,0.941,0.078,0.136,87.733,audio_features,1e7u9I6OQ0DBMfigr8OnBO,spotify:track:1e7u9I6OQ0DBMfigr8OnBO,https://api.spotify.com/v1/tracks/1e7u9I6OQ0DBMfigr8OnBO,https://api.spotify.com/v1/audio-analysis/1e7u9I6OQ0DBMfigr8OnBO,281293,4,5
0.682,0.688,8,-7.429,1,0.0474,0.189,0.00087,0.146,0.848,78.469,audio_features,1LVNuFzsymhVEyoBqONaOo,spotify:track:1LVNuFzsymhVEyoBqONaOo,https://api.spotify.com/v1/tracks/1LVNuFzsymhVEyoBqONaOo,https://api.spotify.com/v1/audio-analysis/1LVNuFzsymhVEyoBqONaOo,303480,4,6
0.452,0.0803,0,-23.557,1,0.0374,0.75,0.491,0.12,0.134,135.266,audio_features,5U4mSL4nYpJmwsFhQHRXlg,spotify:track:5U4mSL4nYpJmwsFhQHRXlg,https://api.spotify.com/v1/tracks/5U4mSL4nYpJmwsFhQHRXlg,https://api.spotify.com/v1/audio-analysis/5U4mSL4nYpJmwsFhQHRXlg,289840,4,5
0.617,0.688,0,-7.366,1,0.092,0.0337,0.205,0.556,0.663,125.993,audio_features,3flkRKcEZISJOXSvTvK9PT,spotify:track:3flkRKcEZISJOXSvTvK9PT,https://api.spotify.com/v1/tracks/3flkRKcEZISJOXSvTvK9PT,https://api.spotify.com/v1/audio-analysis/3flkRKcEZISJOXSvTvK9PT,300080,4,9
0.694,0.398,0,-15.205,1,0.628,0.524,0.0,0.136,0.63,134.944,audio_features,226grFN549GP0ycnPo34p0,spotify:track:226grFN549GP0ycnPo34p0,https://api.spotify.com/v1/tracks/226grFN549GP0ycnPo34p0,https://api.spotify.com/v1/audio-analysis/226grFN549GP0ycnPo34p0,181254,4,4
0.67,0.896,8,-6.069,0,0.057,0.382,0.0201,0.233,0.787,115.4,audio_features,0jwIgZRcbW2VjYuCbhKnX5,spotify:track:0jwIgZRcbW2VjYuCbhKnX5,https://api.spotify.com/v1/tracks/0jwIgZRcbW2VjYuCbhKnX5,https://api.spotify.com/v1/audio-analysis/0jwIgZRcbW2VjYuCbhKnX5,223947,4,2
0.129,0.187,2,-17.023,1,0.0417,0.979,0.16,0.13,0.0963,73.139,audio_features,4wRKZP2KDCraydb1aAAz1y,spotify:track:4wRKZP2KDCraydb1aAAz1y,https://api.spotify.com/v1/tracks/4wRKZP2KDCraydb1aAAz1y,https://api.spotify.com/v1/audio-analysis/4wRKZP2KDCraydb1aAAz1y,288897,4,5
0.878,0.786,11,-5.273,0,0.152,0.416,3.1e-05,0.122,0.831,101.984,audio_features,0RcYEWXtbu4ehdv1tiBOi0,spotify:track:0RcYEWXtbu4ehdv1tiBOi0,https://api.spotify.com/v1/tracks/0RcYEWXtbu4ehdv1tiBOi0,https://api.spotify.com/v1/audio-analysis/0RcYEWXtbu4ehdv1tiBOi0,382240,4,2
0.445,0.386,7,-7.416,1,0.0253,0.726,0.0,0.0848,0.435,88.755,audio_features,4iHbdnLLvU49Bfz1HIEnb2,spotify:track:4iHbdnLLvU49Bfz1HIEnb2,https://api.spotify.com/v1/tracks/4iHbdnLLvU49Bfz1HIEnb2,https://api.spotify.com/v1/audio-analysis/4iHbdnLLvU49Bfz1HIEnb2,346320,3,7
0.249,0.12,8,-22.729,0,0.032,0.928,0.968,0.0672,0.0739,95.766,audio_features,2gEAHKw83WHPD875YqDHH2,spotify:track:2gEAHKw83WHPD875YqDHH2,https://api.spotify.com/v1/tracks/2gEAHKw83WHPD875YqDHH2,https://api.spotify.com/v1/audio-analysis/2gEAHKw83WHPD875YqDHH2,285532,3,5
0.264,0.526,5,-11.034,1,0.0312,0.797,0.829,0.109,0.137,165.217,audio_features,6ju9qq2ToE8UzkdfcHYCNW,spotify:track:6ju9qq2ToE8UzkdfcHYCNW,https://api.spotify.com/v1/tracks/6ju9qq2ToE8UzkdfcHYCNW,https://api.spotify.com/v1/audio-analysis/6ju9qq2ToE8UzkdfcHYCNW,442000,4,1
0.0832,0.93,7,-7.079,1,0.143,0.0476,0.782,0.145,0.0806,168.52,audio_features,0dJ4PYZpk1itlSS17IN1zh,spotify:track:0dJ4PYZpk1itlSS17IN1zh,https://api.spotify.com/v1/tracks/0dJ4PYZpk1itlSS17IN1zh,https://api.spotify.com/v1/audio-analysis/0dJ4PYZpk1itlSS17IN1zh,467029,3,1
0.54,0.847,11,-6.52,1,0.0297,0.303,0.272,0.109,0.62,148.936,audio_features,3DpuYpzkvUWXbmzCm6pfzR,spotify:track:3DpuYpzkvUWXbmzCm6pfzR,https://api.spotify.com/v1/tracks/3DpuYpzkvUWXbmzCm6pfzR,https://api.spotify.com/v1/audio-analysis/3DpuYpzkvUWXbmzCm6pfzR,220609,4,6
0.457,0.411,0,-14.828,0,0.0497,0.0653,0.83,0.111,0.472,129.632,audio_features,15sHK5MnDlpRVLvdc7W1Ks,spotify:track:15sHK5MnDlpRVLvdc7W1Ks,https://api.spotify.com/v1/tracks/15sHK5MnDlpRVLvdc7W1Ks,https://api.spotify.com/v1/audio-analysis/15sHK5MnDlpRVLvdc7W1Ks,281809,4,1
0.915,0.37,11,-8.696,0,0.076,0.0383,0.0,0.171,0.737,130.035,audio_features,3U5eLgmyGEAFEGjDQBcHEh,spotify:track:3U5eLgmyGEAFEGjDQBcHEh,https://api.spotify.com/v1/tracks/3U5eLgmyGEAFEGjDQBcHEh,https://api.spotify.com/v1/audio-analysis/3U5eLgmyGEAFEGjDQBcHEh,163870,4,2
0.473,0.641,4,-10.315,1,0.0631,0.589,1.39e-05,0.911,0.612,150.573,audio_features,0JLBYO55bPrmur7FSsVFYS,spotify:track:0JLBYO55bPrmur7FSsVFYS,https://api.spotify.com/v1/tracks/0JLBYO55bPrmur7FSsVFYS,https://api.spotify.com/v1/audio-analysis/0JLBYO55bPrmur7FSsVFYS,561040,4,9
0.525,0.535,9,-9.348,1,0.0328,0.183,0.0,0.111,0.533,80.809,audio_features,2Uwjr7EnHRXMgmL9SmX1Gj,spotify:track:2Uwjr7EnHRXMgmL9SmX1Gj,https://api.spotify.com/v1/tracks/2Uwjr7EnHRXMgmL9SmX1Gj,https://api.spotify.com/v1/audio-analysis/2Uwjr7EnHRXMgmL9SmX1Gj,219440,4,6
0.113,0.966,8,-5.775,1,0.124,1.55e-05,0.014,0.336,0.182,186.767,audio_features,0gZrX0bczUchy39vt9u8D3,spotify:track:0gZrX0bczUchy39vt9u8D3,https://api.spotify.com/v1/tracks/0gZrX0bczUchy39vt9u8D3,https://api.spotify.com/v1/audio-analysis/0gZrX0bczUchy39vt9u8D3,178280,4,0
0.0,2.03e-05,8,-25.5,0,0.0,0.146,0.158,0.113,0.0,0.0,audio_features,2vNsbBlW91QSe68DcCWrXb,spotify:track:2vNsbBlW91QSe68DcCWrXb,https://api.spotify.com/v1/tracks/2vNsbBlW91QSe68DcCWrXb,https://api.spotify.com/v1/audio-analysis/2vNsbBlW91QSe68DcCWrXb,500219,0,3
0.683,0.664,0,-6.644,1,0.165,0.0217,0.0,0.347,0.444,148.808,audio_features,7aeC8XRoU9s8b0OPUfUbtJ,spotify:track:7aeC8XRoU9s8b0OPUfUbtJ,https://api.spotify.com/v1/tracks/7aeC8XRoU9s8b0OPUfUbtJ,https://api.spotify.com/v1/audio-analysis/7aeC8XRoU9s8b0OPUfUbtJ,173844,4,6
0.479,0.424,7,-9.473,1,0.0342,0.0203,0.2,0.31,0.191,161.386,audio_features,6d9PQSOOhUMAwrCRWRX3t4,spotify:track:6d9PQSOOhUMAwrCRWRX3t4,https://api.spotify.com/v1/tracks/6d9PQSOOhUMAwrCRWRX3t4,https://api.spotify.com/v1/audio-analysis/6d9PQSOOhUMAwrCRWRX3t4,347627,4,0
0.0781,0.857,1,-5.31,0,0.0714,0.000703,0.00372,0.0869,0.125,203.107,audio_features,55E9zaQnwlpuIdU9rIjZjI,spotify:track:55E9zaQnwlpuIdU9rIjZjI,https://api.spotify.com/v1/tracks/55E9zaQnwlpuIdU9rIjZjI,https://api.spotify.com/v1/audio-analysis/55E9zaQnwlpuIdU9rIjZjI,293791,4,0
0.643,0.201,0,-15.224,1,0.0455,0.952,0.734,0.123,0.487,91.786,audio_features,0jX329Z0DPkNn0PeTBi9Do,spotify:track:0jX329Z0DPkNn0PeTBi9Do,https://api.spotify.com/v1/tracks/0jX329Z0DPkNn0PeTBi9Do,https://api.spotify.com/v1/audio-analysis/0jX329Z0DPkNn0PeTBi9Do,272360,4,5
0.243,0.61,7,-4.512,1,0.0368,0.00797,0.00461,0.374,0.428,134.55,audio_features,46CwgcJbAPJj4dlCGrtklu,spotify:track:46CwgcJbAPJj4dlCGrtklu,https://api.spotify.com/v1/tracks/46CwgcJbAPJj4dlCGrtklu,https://api.spotify.com/v1/audio-analysis/46CwgcJbAPJj4dlCGrtklu,179266,4,0
0.381,0.817,7,-10.454,1,0.064,0.000272,0.0017,0.0522,0.645,120.748,audio_features,1fJTWLZHIAwPdGoBzEYnhp,spotify:track:1fJTWLZHIAwPdGoBzEYnhp,https://api.spotify.com/v1/tracks/1fJTWLZHIAwPdGoBzEYnhp,https://api.spotify.com/v1/audio-analysis/1fJTWLZHIAwPdGoBzEYnhp,271124,4,0
0.3,0.844,9,-7.257,0,0.0578,1.58e-05,0.165,0.138,0.641,161.655,audio_features,4GkO369G6C6OoEIHSPUDzE,spotify:track:4GkO369G6C6OoEIHSPUDzE,https://api.spotify.com/v1/tracks/4GkO369G6C6OoEIHSPUDzE,https://api.spotify.com/v1/audio-analysis/4GkO369G6C6OoEIHSPUDzE,376000,4,0
0.775,0.606,9,-3.627,0,0.0747,0.0202,0.0,0.0485,0.87,153.859,audio_features,73PgneESQtlCqka4I11XM3,spotify:track:73PgneESQtlCqka4I11XM3,https://api.spotify.com/v1/tracks/73PgneESQtlCqka4I11XM3,https://api.spotify.com/v1/audio-analysis/73PgneESQtlCqka4I11XM3,156039,4,2
0.708,0.832,1,-4.736,0,0.0362,0.392,1.33e-06,0.0561,0.968,99.953,audio_features,2Iib2MV3ECFJAourgP9dlY,spotify:track:2Iib2MV3ECFJAourgP9dlY,https://api.spotify.com/v1/tracks/2Iib2MV3ECFJAourgP9dlY,https://api.spotify.com/v1/audio-analysis/2Iib2MV3ECFJAourgP9dlY,242947,4,2
0.542,0.353,7,-14.785,1,0.0334,0.768,0.000121,0.108,0.36,92.026,audio_features,5Pe4lTFv8EJ7iT3ZazVjKW,spotify:track:5Pe4lTFv8EJ7iT3ZazVjKW,https://api.spotify.com/v1/tracks/5Pe4lTFv8EJ7iT3ZazVjKW,https://api.spotify.com/v1/audio-analysis/5Pe4lTFv8EJ7iT3ZazVjKW,283493,4,7
0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886,audio_features,2i5K0EdMY5zFs9t7KfYK3k,spotify:track:2i5K0EdMY5zFs9t7KfYK3k,https://api.spotify.com/v1/tracks/2i5K0EdMY5zFs9t7KfYK3k,https://api.spotify.com/v1/audio-analysis/2i5K0EdMY5zFs9t7KfYK3k,170000,4,0
0.324,0.551,4,-7.835,1,0.0284,0.22,0.653,0.331,0.195,99.974,audio_features,4jAI86VIBB7xlaKEzWL1og,spotify:track:4jAI86VIBB7xlaKEzWL1og,https://api.spotify.com/v1/tracks/4jAI86VIBB7xlaKEzWL1og,https://api.spotify.com/v1/audio-analysis/4jAI86VIBB7xlaKEzWL1og,272427,4,1
0.32,0.477,4,-7.573,1,0.0277,0.00149,0.774,0.0715,0.212,138.166,audio_features,0gCRiVtcrxOjoB5OFSkxgA,spotify:track:0gCRiVtcrxOjoB5OFSkxgA,https://api.spotify.com/v1/tracks/0gCRiVtcrxOjoB5OFSkxgA,https://api.spotify.com/v1/audio-analysis/0gCRiVtcrxOjoB5OFSkxgA,256057,4,1
0.192,0.194,10,-24.076,1,0.0333,0.907,0.908,0.0942,0.133,67.565,audio_features,4NPvx9b7x7jd1OYmXCd81a,spotify:track:4NPvx9b7x7jd1OYmXCd81a,https://api.spotify.com/v1/tracks/4NPvx9b7x7jd1OYmXCd81a,https://api.spotify.com/v1/audio-analysis/4NPvx9b7x7jd1OYmXCd81a,172334,3,5
0.731,0.994,7,-1.905,1,0.126,0.0187,0.0,0.0835,0.703,119.979,audio_features,2RoiROqK7u2j77UippAJ6R,spotify:track:2RoiROqK7u2j77UippAJ6R,https://api.spotify.com/v1/tracks/2RoiROqK7u2j77UippAJ6R,https://api.spotify.com/v1/audio-analysis/2RoiROqK7u2j77UippAJ6R,215118,4,6
0.898,0.191,5,-21.549,1,0.0686,0.989,0.937,0.137,0.628,120.014,audio_features,150bIr4jmjFNK5gdkimyXY,spotify:track:150bIr4jmjFNK5gdkimyXY,https://api.spotify.com/v1/tracks/150bIr4jmjFNK5gdkimyXY,https://api.spotify.com/v1/audio-analysis/150bIr4jmjFNK5gdkimyXY,77061,4,5
0.876,0.836,7,-4.889,1,0.129,0.151,0.0,0.379,0.911,120.033,audio_features,0HBV2pWlL1YN9SwAmaDevU,spotify:track:0HBV2pWlL1YN9SwAmaDevU,https://api.spotify.com/v1/tracks/0HBV2pWlL1YN9SwAmaDevU,https://api.spotify.com/v1/audio-analysis/0HBV2pWlL1YN9SwAmaDevU,188007,4,6
0.721,0.591,1,-14.49,1,0.0455,0.0387,0.951,0.115,0.0354,126.009,audio_features,43oKwzTVah9yN8LV2MDMR8,spotify:track:43oKwzTVah9yN8LV2MDMR8,https://api.spotify.com/v1/tracks/43oKwzTVah9yN8LV2MDMR8,https://api.spotify.com/v1/audio-analysis/43oKwzTVah9yN8LV2MDMR8,402007,4,1
0.353,0.661,7,-7.918,1,0.0372,0.0299,0.0,0.26,0.455,79.136,audio_features,3JBFW3YpGADwwxCz2MZuDR,spotify:track:3JBFW3YpGADwwxCz2MZuDR,https://api.spotify.com/v1/tracks/3JBFW3YpGADwwxCz2MZuDR,https://api.spotify.com/v1/audio-analysis/3JBFW3YpGADwwxCz2MZuDR,237440,4,0
0.46,0.795,6,-7.837,0,0.0426,0.0361,0.432,0.322,0.521,129.598,audio_features,32wF3QsYzC41cuiNKkODZw,spotify:track:32wF3QsYzC41cuiNKkODZw,https://api.spotify.com/v1/tracks/32wF3QsYzC41cuiNKkODZw,https://api.spotify.com/v1/audio-analysis/32wF3QsYzC41cuiNKkODZw,276400,4,2
